address,lat,lng,matched_address,updated_at
嘉義縣竹崎鄉中正路96號,23.523104,120.547936,嘉義縣竹崎鄉竹崎村26鄰中正路96號,2026-09-13
嘉義縣竹崎鄉元興路138號,23.484585,120.557478,嘉義縣竹崎鄉內埔村2鄰元興路138號,2026-09-13
嘉義縣竹崎鄉元興路2號,23.485431,120.562129,嘉義縣竹崎鄉內埔村7鄰元興路2號,2026-09-13
嘉義縣竹崎鄉和平村5鄰坑仔坪139之1號,23.517438,120.549271,嘉義縣竹崎鄉和平村7鄰坑仔坪139之1號,2026-09-13
嘉義縣竹崎鄉和平村羌仔科12附6號,23.522665,120.535380,嘉義縣竹崎鄉和平村11鄰羗仔科12附6號,2026-09-13
嘉義縣竹崎鄉竹崎村中山路76號,23.522790,120.550895,嘉義縣竹崎鄉竹崎村21鄰中山路76號,2026-09-13
嘉義縣阿里山鄉山美村3鄰51號,23.383833,120.668185,嘉義縣阿里山鄉山美村3鄰山美51號,2026-09-13
嘉義縣鹿草鄉松竹村68之2號,23.393648,120.290019,嘉義縣鹿草鄉松竹村8鄰竹子脚68號之2,2026-09-13
嘉義縣鹿草鄉豐稠村馬稠後農場61號,23.449564,120.277519,嘉義縣鹿草鄉豊稠村10鄰馬稠後農場61號,2026-09-13
國聖一街192號,24.984227,121.288542,桃園市桃園區中泰里2鄰國聖一街192號,2026-09-13
土城區中正路18號,24.975074,121.443010,新北市土城區員信里13鄰中正路18號,2026-09-13
土城區金城路2段247號,24.983456,121.456842,新北市土城區青雲里10鄰金城路二段247號,2026-09-13
土庫鎮石廟里中興路175號,23.682238,120.389775,雲林縣土庫鎮石廟里10鄰中興路175號,2026-09-13
埔心鄉油車村二抱路3段42號,23.970196,120.543726,彰化縣埔心鄉油車村9鄰二抱路三段42號,2026-09-13
埕南25,22.999608,120.196061,臺南市中西區兌悅里17鄰信義街25號,2026-09-13
基市安樂路2段183號,25.120870,121.723855,基隆市安樂區鶯歌里8鄰安樂路二段183號,2026-09-13
基隆市七堵區南興路37號,25.097074,121.714179,基隆市七堵區正光里7鄰南興路37號,2026-09-13
基隆市七堵區南興路63巷8弄13號,25.096974,121.714304,基隆市七堵區正光里7鄰南興路63巷8弄13號,2026-09-13
基隆市七堵區崇孝街48號,25.098268,121.709186,基隆市七堵區永安里12鄰崇孝街48號,2026-09-13
基隆市七堵區工建北路1之2號,25.087831,121.703577,基隆市七堵區六堵里10鄰工建北路1之1號,2026-09-13
基隆市七堵區永富路78之1號,25.099834,121.715572,基隆市七堵區富民里16鄰永富路78之1號,2026-09-13
基隆市七堵區百一街52之1號,25.081017,121.700388,基隆市七堵區實踐里26鄰百一街52之1號,2026-09-13
基隆市中山一路121號,25.132492,121.738218,基隆市中山區中山里15鄰中山一路121號,2026-09-13
基隆市中山區中和路85巷23號,25.148195,121.721460,基隆市中山區中和里31鄰中和路85巷23號,2026-09-13
基隆市中山區中華路42號,25.147903,121.738232,基隆市中山區通明里11鄰中華路42號,2026-09-13
基隆市中山區復興路206號,25.146430,121.726798,基隆市中山區德和里6鄰復興路206號,2026-09-13
基隆市中正區北寧路367號,25.140198,121.798852,基隆市中正區砂子里8鄰北寧路367號,2026-09-13
基隆市中正區平一路21之5號,25.155673,121.765341,基隆市中正區社寮里18鄰平一路21之5號,2026-09-13
基隆市中正區祥豐街66號,25.141968,121.763926,基隆市中正區砂灣里11鄰祥豐街66號,2026-09-13
基隆市中正路34號,25.133338,121.745016,基隆市中正區港通里20鄰中正路34號,2026-09-13
基隆市仁一路265巷16號,25.127654,121.747861,基隆市仁愛區和明里13鄰仁一路265巷16號,2026-09-13
基隆市仁一路7巷61號,25.127509,121.754425,基隆市信義區智慧里7鄰仁一路7巷61號,2026-09-13
基隆市仁三路11之9號,25.127936,121.743919,基隆市仁愛區玉田里5鄰仁三路11之9號,2026-09-13
基隆市仁二路135號,25.127488,121.746796,基隆市仁愛區智仁里15鄰仁二路135號,2026-09-13
基隆市仁二路137巷2弄1之3號,25.126074,121.745785,基隆市仁愛區和明里14鄰仁二路137巷2弄1之3號,2026-09-13
基隆市仁二路139號,25.127959,121.746008,基隆市仁愛區和明里5鄰仁二路139號,2026-09-13
基隆市仁愛區仁五路8號,25.127319,121.741352,基隆市仁愛區博愛里8鄰仁五路8號,2026-09-13
基隆市仁愛區劉銘傳路1號,25.127872,121.751037,基隆市仁愛區水錦里16鄰劉銘傳路1號,2026-09-13
基隆市仁愛區孝二路39號,25.128878,121.739396,基隆市仁愛區同風里10鄰孝二路39號,2026-09-13
基隆市仁愛區愛三路37號,25.128087,121.742262,基隆市仁愛區仁德里9鄰愛三路37號,2026-09-13
基隆市仁愛區愛三路9號,25.127377,121.741752,基隆市仁愛區博愛里8鄰愛三路9號,2026-09-13
基隆市仁愛區愛二路9號,25.128339,121.741481,基隆市仁愛區博愛里18鄰愛二路9號,2026-09-13
基隆市仁愛區愛四路28巷6號,25.128364,121.744120,基隆市仁愛區玉田里3鄰愛四路28巷6號,2026-09-13
基隆市信一路141巷25號,25.130075,121.747491,基隆市信義區仁壽里6鄰信一路141巷25號,2026-09-13
基隆市信二路157號,25.129359,121.752618,基隆市信義區義昭里5鄰信二路157號,2026-09-13
基隆市信二路40號,25.130176,121.756790,基隆市信義區義和里3鄰信二路40號,2026-09-13
基隆市信義區仁一路7巷61號,25.127509,121.754425,基隆市信義區智慧里7鄰仁一路7巷61號,2026-09-13
基隆市信義區東信路322之1號,25.128721,121.759984,基隆市信義區信綠里6鄰東信路322之1號,2026-09-13
基隆市信義區東明路67巷7號,25.126929,121.762437,基隆市信義區禮東里5鄰東明路67巷7號,2026-09-13
基隆市信義區深澳坑路75號,25.126927,121.785431,基隆市信義區孝深里10鄰深澳坑路75號,2026-09-13
基隆市北寧路396巷52號,25.138063,121.797204,基隆市中正區砂子里11鄰北寧路396巷52號,2026-09-13
基隆市基金一路41號,25.135971,121.720253,基隆市安樂區興寮里1鄰基金一路41號,2026-09-13
基隆市基金二路3巷1號,25.142742,121.702631,基隆市安樂區中崙里6鄰基金二路3巷1之1號,2026-09-13
基隆市基金二路3巷3號,25.143024,121.702299,基隆市安樂區中崙里6鄰基金二路3巷3號,2026-09-13
基隆市孝二路47號,25.129229,121.739676,基隆市仁愛區文昌里12鄰孝二路47號,2026-09-13
基隆市安樂區基金二路3巷1號,25.142742,121.702631,基隆市安樂區中崙里6鄰基金二路3巷1之1號,2026-09-13
基隆市安樂區安一路260號,25.132751,121.730443,基隆市安樂區慈仁里11鄰安一路260號,2026-09-13
基隆市安樂區安一路370巷22號,25.135140,121.728877,基隆市安樂區干城里19鄰安一路370巷22號,2026-09-13
基隆市安樂區安和一街10號,25.122835,121.723082,基隆市安樂區七賢里15鄰安和一街10號,2026-09-13
基隆市安樂區安和一街2巷12之1號,25.121990,121.724226,基隆市安樂區七賢里2鄰安和一街2巷12之1號,2026-09-13
基隆市安樂區安和一街2巷12號,25.121990,121.724226,基隆市安樂區七賢里2鄰安和一街2巷12號,2026-09-13
基隆市安樂區崇德路12巷2號,25.130976,121.730297,基隆市安樂區永康里10鄰崇德路12巷2號,2026-09-13
基隆市安樂路2段164號,25.121030,121.723205,基隆市安樂區鶯歌里5鄰安樂路二段164號,2026-09-13
基隆市安樂路2段183之5號,25.120870,121.723855,基隆市安樂區鶯歌里8鄰安樂路二段183之5號,2026-09-13
基隆市安樂路2段183號,25.120870,121.723855,基隆市安樂區鶯歌里8鄰安樂路二段183號,2026-09-13
基隆市崇德路12巷2之4號,25.130976,121.730297,基隆市安樂區永康里10鄰崇德路12巷2號,2026-09-13
基隆市復興路206號,25.146430,121.726798,基隆市中山區德和里6鄰復興路206號,2026-09-13
基隆市忠二路29號,25.130136,121.739758,基隆市仁愛區新店里4鄰忠二路29號,2026-09-13
基隆市愛一路34號,25.129577,121.741712,基隆市仁愛區仁德里22鄰愛一路34號,2026-09-13
基隆市愛三路112號,25.129239,121.743364,基隆市仁愛區仁德里2鄰愛三路112號,2026-09-13
基隆市愛三路118號,25.129535,121.743560,基隆市仁愛區仁德里1鄰愛三路118號,2026-09-13
基隆市愛三路87號,25.129377,121.743069,基隆市仁愛區仁德里16鄰愛三路87號,2026-09-13
基隆市愛三路9號,25.127377,121.741752,基隆市仁愛區博愛里8鄰愛三路9號,2026-09-13
基隆市成功一路133巷5號,25.128474,121.735991,基隆市仁愛區光華里28鄰成功一路133巷5號,2026-09-13
基隆市明德一路184號,25.097750,121.713618,基隆市七堵區永平里7鄰明德一路184號,2026-09-13
基隆市暖暖區過港路54號,25.104870,121.738265,基隆市暖暖區過港里7鄰過港路54號,2026-09-13
基隆市暖碇路181號,25.096822,121.756077,基隆市暖暖區碇安里4鄰暖碇路181號,2026-09-13
基隆市月眉路250巷22號,25.124778,121.756744,基隆市信義區智誠里1鄰月眉路250巷22號,2026-09-13
基隆市東信路324號,25.129341,121.759479,基隆市信義區義和里13鄰東信路324號,2026-09-13
基隆市東新街3號,25.092501,121.714059,基隆市七堵區長興里19鄰東新街3號,2026-09-13
基隆市樂利三街34巷52號,25.124901,121.713558,基隆市安樂區五福里18鄰樂利三街34巷52號,2026-09-13
基隆市正信路8號,25.130069,121.761505,基隆市信義區信綠里2鄰正信路8號,2026-09-13
基隆市水源路42之1號,25.088088,121.728530,基隆市暖暖區暖西里5鄰水源路42之1號,2026-09-13
基隆市深溪路55巷71號,25.132563,121.781486,基隆市信義區孝忠里19鄰深溪路55巷71號,2026-09-13
基隆市深美街198號,25.137471,121.777308,基隆市信義區孝忠里28鄰深美街198號,2026-09-13
基隆市港西街4號,25.132623,121.740088,基隆市仁愛區文昌里16鄰港西街4號,2026-09-13
基隆市獅球路6號,25.125820,121.738464,基隆市仁愛區光華里1鄰獅球路6號,2026-09-13
基隆市獅球路8之1號,25.124983,121.737990,基隆市仁愛區光華里1鄰獅球路8之1號,2026-09-13
基隆市百一街52之1號,25.081017,121.700388,基隆市七堵區實踐里26鄰百一街52之1號,2026-09-13
基隆市碇內街100號,25.095475,121.753841,基隆市暖暖區碇祥里2鄰碇內街100號,2026-09-13
基隆市義一路18號,25.131951,121.745265,基隆市中正區港通里14鄰義一路18號,2026-09-13
基隆市義一路2號,25.130853,121.744452,基隆市中正區港通里16鄰義一路2號,2026-09-13
基隆市義一路87號,25.134697,121.746654,基隆市中正區港通里27鄰義一路87號,2026-09-13
基隆市義三路4巷12號,25.129793,121.746871,基隆市信義區仁壽里5鄰義三路4巷12號,2026-09-13
基隆市義二路49號,25.131591,121.745607,基隆市中正區德義里2鄰義二路49號,2026-09-13
基隆市自來街13巷5之2號,25.127624,121.738968,基隆市仁愛區明德里2鄰自來街13巷5之2號,2026-09-13
基隆市過港路52號,25.104562,121.738652,基隆市暖暖區過港里7鄰過港路52號,2026-09-13
基隆市麥金路177號,25.121287,121.719509,基隆市安樂區鶯安里21鄰麥金路177號,2026-09-13
基隆市麥金路439巷2號,25.126078,121.718989,基隆市安樂區三民里14鄰麥金路439巷2號,2026-09-13
大園區中山南路351號,25.058694,121.202992,桃園市大園區橫峰里13鄰中山南路351號,2026-09-13
大園區中正西路46號,25.063594,121.194175,桃園市大園區田心里7鄰中正西路46號,2026-09-13
大園區大園里32鄰新生路106號,25.064065,121.200196,桃園市大園區大園里32鄰新生路106號,2026-09-13
大園區大觀路118號,25.065997,121.193567,桃園市大園區田心里1鄰大觀路118號,2026-09-13
大園區新生路12號,25.066434,121.198681,桃園市大園區大園里24鄰新生路12號,2026-09-13
大園區橫峰里水源路13號,25.058714,121.201297,桃園市大園區橫峰里13鄰水源路13號,2026-09-13
大園區潮音二路277巷30號,25.074703,121.168811,桃園市大園區北港里8鄰潮音二路277巷30號,2026-09-13
大園鄉大觀路118號,25.065997,121.193567,桃園市大園區田心里1鄰大觀路118號,2026-09-13
大寮區力行路88之1號,22.603329,120.399462,高雄市大寮區會社里35鄰力行路88之1號,2026-09-13
大寮國中,22.602926,120.392660,高雄市大寮區永芳里27鄰進學路150號,2026-09-13
大成國中,22.978611,120.197991,臺南市南區大成里6鄰西門路一段306號,2026-09-13
大樹區久堂路140號,22.658114,120.417745,高雄市大樹區久堂里47鄰久堂路140號,2026-09-13
大武村民族街29號,22.363357,120.907025,臺東縣大武鄉大武村3鄰民族街29之2號,2026-09-13
大甲區和平路223號,24.353849,120.621321,臺中市大甲區文武里5鄰和平路223號,2026-09-13
大甲區大安港路53巷3號,24.349680,120.615836,臺中市大甲區庄美里12鄰大安港路53巷3號,2026-09-13
大甲區德興路61號,24.349826,120.625425,臺中市大甲區文武里20鄰德興路61號,2026-09-13
大甲區經國路95巷13號,24.342206,120.616734,臺中市大甲區新美里1鄰經國路95巷13號,2026-09-13
大甲區義和里中山路1段484巷45號,24.337634,120.618673,臺中市大甲區義和里4鄰中山路一段484巷45號,2026-09-13
大甲區育德路233號,24.350762,120.626139,臺中市大甲區文武里20鄰育德路233號,2026-09-13
大甲區通天路110之2號,24.374844,120.658230,臺中市大甲區太白里1鄰通天路110之2號,2026-09-13
大甲區順天路146號,24.344953,120.622446,臺中市大甲區大甲里4鄰順天路146號,2026-09-13
大興西路3段380巷355號,25.005986,121.282380,桃園市桃園區中成里5鄰大興西路三段380巷355號,2026-09-13
大順二路468號,22.649315,120.325014,高雄市三民區寶珠里2鄰大順二路468號,2026-09-13
太平國小,24.149242,120.682036,臺中市北區錦平里16鄰太平路74號,2026-09-13
宜蘭市復興路2段77號,24.749036,121.746853,宜蘭縣宜蘭市文化里9鄰復興路二段77號,2026-09-13
宜蘭縣五結鄉中正路2段7巷11號,24.693537,121.768943,宜蘭縣五結鄉四結村19鄰中正路二段7巷11號,2026-09-13
宜蘭縣五結鄉二結路339號,24.708874,121.770966,宜蘭縣五結鄉鎮安村3鄰二結路339號,2026-09-13
宜蘭縣五結鄉五濱路2段201號,24.685894,121.824071,宜蘭縣五結鄉季新村24鄰五濱路二段201號,2026-09-13
宜蘭縣五結鄉五結路2段343號,24.684704,121.798371,宜蘭縣五結鄉五結村2鄰五結路二段343號,2026-09-13
宜蘭縣五結鄉五結路2段370號,24.685315,121.799042,宜蘭縣五結鄉五結村5鄰五結路二段370號,2026-09-13
宜蘭縣五結鄉鎮安村西河六路268號,24.707529,121.759294,宜蘭縣五結鄉鎮安村18鄰西河六路268號,2026-09-13
宜蘭縣冬山鄉冬山路100號,24.634419,121.792679,宜蘭縣冬山鄉南興村9鄰冬山路100號,2026-09-13
宜蘭縣冬山鄉冬山路3段334號,24.659659,121.777161,宜蘭縣冬山鄉群英村4鄰冬山路三段334號,2026-09-13
宜蘭縣冬山鄉冬山路5段51號,24.667694,121.774876,宜蘭縣冬山鄉群英村9鄰冬山路五段51號,2026-09-13
宜蘭縣冬山鄉冬山路98之2號,24.633591,121.794221,宜蘭縣冬山鄉南興村8鄰冬山路98之2號,2026-09-13
宜蘭縣冬山鄉得安村下湖路218之1號,24.646065,121.745821,宜蘭縣冬山鄉得安村16鄰下湖路218之1號,2026-09-13
宜蘭縣冬山鄉義成路2段378巷87號,24.653692,121.764801,宜蘭縣冬山鄉順安村27鄰義成路二段378巷87號,2026-09-13
宜蘭縣冬山鄉義成路3段162巷130號,24.658748,121.769880,宜蘭縣冬山鄉順安村3鄰義成路三段162巷130號,2026-09-13
宜蘭縣南澳鄉中正路15號,24.467302,121.800587,宜蘭縣南澳鄉南澳村3鄰中正路15號,2026-09-13
宜蘭縣南澳鄉蘇花路2段379巷2號,24.466343,121.803621,宜蘭縣南澳鄉南澳村2鄰蘇花路二段379巷2號,2026-09-13
宜蘭縣員山鄉員山路3段500巷1號,24.691674,121.632111,宜蘭縣員山鄉中華村13鄰員山路三段500巷1號,2026-09-13
宜蘭縣員山鄉永同路2段186號,24.760807,121.720366,宜蘭縣員山鄉頭分村9鄰永同路二段186號,2026-09-13
宜蘭縣大同鄉崙埤村朝陽10之9號,24.678457,121.608901,宜蘭縣大同鄉崙埤村4鄰朝陽10之9號,2026-09-13
宜蘭縣宜蘭市中山路2段68巷12弄2號,24.745260,121.756028,宜蘭縣宜蘭市神農里5鄰中山路二段68巷12弄2號,2026-09-13
宜蘭縣宜蘭市國榮路6號,24.753195,121.749887,宜蘭縣宜蘭市民族里8鄰國榮路6號,2026-09-13
宜蘭縣宜蘭市女中路3段62號,24.746348,121.740341,宜蘭縣宜蘭市思源里9鄰女中路三段62號,2026-09-13
宜蘭縣宜蘭市宜興路3段67號,24.767984,121.760025,宜蘭縣宜蘭市新生里13鄰宜興路三段67號,2026-09-13
宜蘭縣宜蘭市環河路111號,24.762304,121.750857,宜蘭縣宜蘭市北門里14鄰環河路111號,2026-09-13
宜蘭縣宜蘭市陽明路131巷93號,24.746189,121.758543,宜蘭縣宜蘭市東村里10鄰陽明路131巷93號,2026-09-13
宜蘭縣宜蘭市黎明二路239之1號,24.744821,121.774204,宜蘭縣宜蘭市黎明里4鄰黎明二路239之1號,2026-09-13
