tgos_id,key,address,raw,county,source,method,count,courses
2460,臺南市安南區海中街101巷10號,臺南市安南區海中街101巷10號,臺南市安南區海中街101巷10號,臺南市,moe-cc-sites,門牌,1,0
2461,臺南市安南區海中街169巷59之1號,臺南市安南區海中街169巷59之1號,台南市安南區海中街169巷59之1號,臺南市,moe-cc-sites,門牌,1,0
2461,臺南市安南區海中街169巷59之1號,臺南市安南區海中街169巷59之1號,臺南市安南區海中街169巷59之1號,臺南市,moe-cc-sites,門牌,1,0
2462,臺南市安南區海佃路2段509巷65號,臺南市安南區海佃路2段509巷65號,台南市安南區海佃路二段509巷65號,臺南市,moe-cc-sites,門牌,1,0
2462,臺南市安南區海佃路2段509巷65號,臺南市安南區海佃路2段509巷65號,臺南市安南區海佃路二段509巷65號,臺南市,moe-cc-sites,門牌,1,0
2463,臺南市安南區海尾路160號,臺南市安南區海尾路160號,臺南市安南區海尾路160號,臺南市,moe-cc-sites,門牌,1,0
2464,臺南市安南區海環街186號,臺南市安南區海環街186號,台南市安南區海環街186號,臺南市,moe-cc-sites,門牌,1,0
2464,臺南市安南區海環街186號,臺南市安南區海環街186號,臺南市安南區海環街186號,臺南市,moe-cc-sites,門牌,1,0
2465,臺南市安南區育安街211號,臺南市安南區育安街211號,台南市安南區育安街211號,臺南市,moe-cc-sites,門牌,1,0
2465,臺南市安南區育安街211號,臺南市安南區育安街211號,臺南市安南區育安街211號,臺南市,moe-cc-sites,門牌,1,0
2466,臺南市安南區郡安路5段164巷12弄1號,臺南市安南區郡安路5段164巷12弄1號,台南市安南區郡安路五段164巷12弄1號,臺南市,moe-cc-sites,門牌,1,0
2467,臺南市安定區中榮里許中營27之1號,臺南市安定區中榮里許中營27之1號,臺南市安定區中榮里許中營27之1號,臺南市,moe-cc-sites,門牌,1,0
2468,臺南市安平區建平里怡平路8號,臺南市安平區建平里怡平路8號,臺南市安平區建平里怡平路8號,臺南市,moe-senior-centers,門牌,1,0
2469,臺南市官田區官田里11號,臺南市官田區官田里11號,臺南市官田區官田里11號,臺南市,moe-senior-centers,門牌,1,0
2470,臺南市官田區官田里24鄰392號,臺南市官田區官田里24鄰392號,台南市官田區官田里24鄰392號,臺南市,moe-cc-sites,門牌,1,0
2471,臺南市官田區工業路31號,臺南市官田區工業路31號,臺南市官田區工業路31號,臺南市,moe-cc-sites,門牌,1,0
2472,臺南市官田區渡頭里三塊厝78之1號,臺南市官田區渡頭里三塊厝78之1號,台南市官田區渡頭里三塊厝78-1號,臺南市,moe-cc-sites,門牌,2,0
2472,臺南市官田區渡頭里三塊厝78之1號,臺南市官田區渡頭里三塊厝78之1號,臺南市官田區渡頭里三塊厝78-1號,臺南市,moe-cc-sites,門牌,1,0
2473,臺南市將軍區將軍里將貴58號,臺南市將軍區將軍里將貴58號,臺南市將軍區將軍里將貴58號,臺南市,moe-senior-centers,門牌,1,0
2474,將軍區巷埔里北埔89之9號,臺南市將軍區巷埔里北埔89之9號,將軍區巷埔里北埔89-9號,臺南市,moe-cc-sites,門牌,1,0
2475,臺南市將軍區忠興196號,臺南市將軍區忠興196號,台南市將軍區忠興196號,臺南市,moe-cc-sites,門牌,1,0
2476,臺南市山上區山上里134之1號,臺南市山上區山上里134之1號,臺南市山上區山上里134之1號,臺南市,moe-cc-sites,門牌,1,0
2477,臺南市左鎮區岡林里31號,臺南市左鎮區岡林里31號,臺南市左鎮區岡林里31號,臺南市,moe-cc-sites,門牌,2,0
2477,臺南市左鎮區岡林里31號,臺南市左鎮區岡林里31號,台南市左鎮區岡林里31號,臺南市,moe-cc-sites,門牌,1,0
2478,臺南市後壁區195號,臺南市後壁區195號,臺南市後壁區195號,臺南市,moe-cc-sites,門牌,1,0
2479,臺南市後壁區侯伯里59之90號,臺南市後壁區侯伯里59之90號,台南市後壁區侯伯里 59-90號,臺南市,moe-cc-sites,門牌,1,0
2480,臺南市後壁區新東里100之80號,臺南市後壁區新東里100之80號,台南市後壁區新東里100之80號,臺南市,moe-cc-sites,門牌,1,0
2480,臺南市後壁區新東里100之80號,臺南市後壁區新東里100之80號,臺南市後壁區新東里100之80號,臺南市,moe-cc-sites,門牌,1,0
2481,後壁區新東里80之1號,臺南市後壁區新東里80之1號,後壁區新東里80-1號,臺南市,moe-cc-sites,門牌,1,0
2482,臺南市後璧區新東里新港東路91之5號,臺南市後璧區新東里新港東路91之5號,臺南市後璧區新東里新港東路91-5號,臺南市,moe-cc-sites,門牌,1,0
2483,臺南市文化路672號,臺南市文化路672號,臺南市文化路672號,臺南市,moe-cc-sites,門牌,2,0
2483,臺南市文化路672號,臺南市文化路672號,台南市文化路672號,臺南市,moe-cc-sites,門牌,1,0
2484,臺南市新化區中山路167號,臺南市新化區中山路167號,台南市新化區中山路167號,臺南市,moe-cc-sites,門牌,1,0
2484,臺南市新化區中山路167號,臺南市新化區中山路167號,臺南市新化區中山路167號,臺南市,moe-cc-sites,門牌,1,0
2485,臺南市新化區中正路421號,臺南市新化區中正路421號,臺南市新化區中正路421號,臺南市,moe-cc-sites,門牌,1,0
2486,臺南市新化區中興路377號,臺南市新化區中興路377號,臺南市新化區中興路377號,臺南市,moe-cc-sites,門牌,1,0
2487,臺南市新化區和平街29號,臺南市新化區和平街29號,臺南市新化區和平街29號,臺南市,moe-cc-sites,門牌,1,0
2488,臺南市新化區山?里78號,臺南市新化區山?里78號,臺南市新化區山?里78號,臺南市,moe-cc-sites,門牌,1,0
2489,臺南市新化區正新路97號,臺南市新化區正新路97號,臺南市新化區正新路97號,臺南市,moe-cc-sites,門牌,2,0
2489,臺南市新化區正新路97號,臺南市新化區正新路97號,台南市新化區正新路97號,臺南市,moe-cc-sites,門牌,1,0
2490,臺南市新化區民生路15之1號,臺南市新化區民生路15之1號,臺南市新化區民生路15之1號,臺南市,moe-cc-sites,門牌,1,0
2491,臺南市新化區知義里新和庄18之9號,臺南市新化區知義里新和庄18之9號,台南市新化區知義里新和庄18之9號,臺南市,moe-cc-sites,門牌,1,0
2491,臺南市新化區知義里新和庄18之9號,臺南市新化區知義里新和庄18之9號,臺南市新化區知義里新和庄18之9號,臺南市,moe-cc-sites,門牌,1,0
2492,臺南市新市區大營里豐榮55號,臺南市新市區大營里豐榮55號,臺南市新市區大營里豐榮55號,臺南市,moe-cc-sites,門牌,1,0
2493,臺南市新市區大社里430號,臺南市新市區大社里430號,臺南市新市區大社里430號,臺南市,moe-cc-sites,門牌,1,0
2494,臺南市新市區大順三路125號,臺南市新市區大順三路125號,台南市新市區大順三路125號3樓,臺南市,moe-cc-sites,門牌,1,0
2494,臺南市新市區大順三路125號,臺南市新市區大順三路125號,臺南市新市區大順三路125號3樓,臺南市,moe-cc-sites,門牌,1,0
2495,臺南市新市區社內里91之22號,臺南市新市區社內里91之22號,臺南市新市區社內里91之22號,臺南市,moe-cc-sites,門牌,2,0
2496,臺南市新市區社內里99之22號,臺南市新市區社內里99之22號,臺南市新市區社內里99之22號,臺南市,moe-cc-sites,門牌,1,0
2497,新營區中正路39之9號,臺南市新營區中正路39之9號,新營區中正路39之9號,臺南市,moe-cc-sites,門牌,1,0
2498,臺南市新營區太子路188號,臺南市新營區太子路188號,台南市新營區太子路188號,臺南市,moe-cc-sites,門牌,1,0
2499,新營區新東里10鄰東仁街10巷39號,臺南市新營區新東里10鄰東仁街10巷39號,新營區新東里10鄰東仁街10巷39號,臺南市,moe-cc-sites,門牌,1,0
2500,新營區新進路45號,臺南市新營區新進路45號,新營區新進路45號,臺南市,moe-cc-sites,門牌,1,0
2501,臺南市新營區東仁街10巷39號,臺南市新營區東仁街10巷39號,台南市新營區東仁街10巷39號,臺南市,moe-cc-sites,門牌,1,0
2501,臺南市新營區東仁街10巷39號,臺南市新營區東仁街10巷39號,臺南市新營區東仁街10巷39號,臺南市,moe-cc-sites,門牌,1,0
2502,臺南市新營區東興路77號,臺南市新營區東興路77號,臺南市新營區東興路77號,臺南市,moe-cc-sites,門牌,1,0
2503,臺南市新營區民族路21之61號,臺南市新營區民族路21之61號,臺南市新營區民族路21-61號,臺南市,moe-senior-centers,門牌,1,0
2504,臺南市新營區民生路43之35號,臺南市新營區民生路43之35號,臺南市新營區民生路43-35號,臺南市,moe-cc-sites,門牌,1,0
2505,臺南市新營區民生路43之53號,臺南市新營區民生路43之53號,台南市新營區民生路43-53號,臺南市,moe-cc-sites,門牌,1,0
2505,臺南市新營區民生路43之53號,臺南市新營區民生路43之53號,臺南市新營區民生路43-53號,臺南市,moe-cc-sites,門牌,1,0
2506,東區育樂街197巷10之1號,臺南市東區育樂街197巷10之1號,東區育樂街197巷10-1號B2,臺南市,moe-cc-sites,門牌,1,0
2507,臺南市東區裕忠路456號,臺南市東區裕忠路456號,台南市東區裕忠路456號,新北市,moe-cc-sites,門牌,1,0
2508,臺南市東區裕農路878號,臺南市東區裕農路878號,台南市東區裕農路878號,臺南市,moe-senior-centers,門牌,1,0
2509,臺南市柳營區226之1號,臺南市柳營區226之1號,台南市柳營區226-1號,臺南市,moe-cc-sites,門牌,1,0
2509,臺南市柳營區226之1號,臺南市柳營區226之1號,臺南市柳營區226-1號,臺南市,moe-cc-sites,門牌,1,0
2510,臺南市柳營區中山東路2段956號,臺南市柳營區中山東路2段956號,台南市柳營區中山東路二段956號,臺南市,moe-cc-sites,門牌,1,0
2510,臺南市柳營區中山東路2段956號,臺南市柳營區中山東路2段956號,臺南市柳營區中山東路二段956號,臺南市,moe-cc-sites,門牌,1,0
2511,臺南市柳營區中山西路1段362號,臺南市柳營區中山西路1段362號,台南市柳營區中山西路一段362號,臺南市,moe-cc-sites,門牌,1,0
2511,臺南市柳營區中山西路1段362號,臺南市柳營區中山西路1段362號,臺南市柳營區中山西路一段362號,臺南市,moe-cc-sites,門牌,1,0
2512,臺南市楠西區東勢路160巷30號,臺南市楠西區東勢路160巷30號,臺南市楠西區東勢路160巷30號,臺南市,moe-cc-sites,門牌,1,0
2513,臺南市歸仁區中正北路1段191之1號,臺南市歸仁區中正北路1段191之1號,台南市歸仁區中正北路一段191-1號,臺南市,moe-cc-sites,門牌,1,0
2513,臺南市歸仁區中正北路1段191之1號,臺南市歸仁區中正北路1段191之1號,臺南市歸仁區中正北路一段191-1號,臺南市,moe-cc-sites,門牌,1,0
2514,臺南市歸仁區中正北路1段191號,臺南市歸仁區中正北路1段191號,台南市歸仁區中正北路一段191號,臺南市,moe-cc-sites,門牌,1,0
2515,臺南市歸仁區中正北路3段60號,臺南市歸仁區中正北路3段60號,臺南市歸仁區中正北路三段60號,臺南市,moe-senior-centers,門牌,1,0
2516,臺南市歸仁區文化街1段100號,臺南市歸仁區文化街1段100號,台南市歸仁區文化街一段100號,臺南市,moe-cc-sites,門牌,1,0
2517,臺南市歸仁區文化街2段2號,臺南市歸仁區文化街2段2號,台南市歸仁區文化街二段2號,臺南市,moe-cc-sites,門牌,1,0
2517,臺南市歸仁區文化街2段2號,臺南市歸仁區文化街2段2號,臺南市歸仁區文化街二段2號,臺南市,moe-cc-sites,門牌,1,0
2518,臺南市永康區中山北路264巷185號,臺南市永康區中山北路264巷185號,臺南市永康區中山北路264巷185號,臺南市,moe-cc-sites,門牌,1,0
2519,臺南市永康區中華一路39巷96號,臺南市永康區中華一路39巷96號,臺南市永康區中華一路39巷96號,臺南市,moe-cc-sites,門牌,1,0
2520,臺南市永康區中華路58巷70號,臺南市永康區中華路58巷70號,台南市永康區中華路58巷70號,臺南市,moe-cc-sites,門牌,1,0
2520,臺南市永康區中華路58巷70號,臺南市永康區中華路58巷70號,臺南市永康區中華路58巷70號,臺南市,moe-cc-sites,門牌,1,0
2521,臺南市永康區勝利街11巷10號,臺南市永康區勝利街11巷10號,臺南市永康區勝利街11巷10號,臺南市,moe-cc-sites,門牌,1,0
2522,臺南市永康區國光二街11號,臺南市永康區國光二街11號,台南市永康區國光二街11號,臺南市,moe-cc-sites,門牌,1,0
2522,臺南市永康區國光二街11號,臺南市永康區國光二街11號,臺南市永康區國光二街11號,臺南市,moe-cc-sites,門牌,1,0
2523,臺南市永康區大橋一街73巷34號,臺南市永康區大橋一街73巷34號,台南市永康區大橋一街73巷34號,臺南市,moe-cc-sites,門牌,1,0
2523,臺南市永康區大橋一街73巷34號,臺南市永康區大橋一街73巷34號,臺南市永康區大橋一街73巷34號,臺南市,moe-cc-sites,門牌,1,0
2524,臺南市永康區大橋里大橋二街197之1號,臺南市永康區大橋里大橋二街197之1號,臺南市永康區大橋里大橋二街197-1號,臺南市,moe-cc-sites,門牌,1,0
2525,臺南市永康區大灣東路239號,臺南市永康區大灣東路239號,臺南市永康區大灣東路239號,臺南市,moe-cc-sites,門牌,2,0
2526,臺南市永康區復華三街5之1號,臺南市永康區復華三街5之1號,臺南市永康區復華三街5-1號,臺南市,moe-cc-sites,門牌,2,0
2526,臺南市永康區復華三街5之1號,臺南市永康區復華三街5之1號,台南市永康區復華三街5-1號,臺南市,moe-cc-sites,門牌,1,0
2527,臺南市永康區成功里中華路58巷70號,臺南市永康區成功里中華路58巷70號,臺南市永康區成功里中華路58巷70號,臺南市,moe-cc-sites,門牌,1,0
2528,臺南市永康區永大路1段287巷16號,臺南市永康區永大路1段287巷16號,臺南市永康區永大路一段287巷16號,臺南市,moe-cc-sites,門牌,1,0
2529,臺南市永康區永大路3段618巷111號,臺南市永康區永大路3段618巷111號,台南市永康區永大路三段618巷111號,臺南市,moe-cc-sites,門牌,1,0
2529,臺南市永康區永大路3段618巷111號,臺南市永康區永大路3段618巷111號,臺南市永康區永大路三段618巷111號,臺南市,moe-cc-sites,門牌,1,0
2530,臺南市永康區烏竹北街85號,臺南市永康區烏竹北街85號,臺南市永康區烏竹北街85號,臺南市,moe-cc-sites,門牌,2,0
2530,臺南市永康區烏竹北街85號,臺南市永康區烏竹北街85號,台南市永康區烏竹北街85號,臺南市,moe-cc-sites,門牌,1,0
2531,臺南市永康區烏竹里烏竹北街85號,臺南市永康區烏竹里烏竹北街85號,臺南市永康區烏竹里烏竹北街85號,臺南市,moe-cc-sites,門牌,1,0
2532,臺南市永康區王行路866巷29弄118號,臺南市永康區王行路866巷29弄118號,台南市永康區王行路866巷29弄118號,臺南市,moe-cc-sites,門牌,1,0
2532,臺南市永康區王行路866巷29弄118號,臺南市永康區王行路866巷29弄118號,臺南市永康區王行路866巷29弄118號,臺南市,moe-cc-sites,門牌,1,0
2533,臺南市永康區王行里永科七路200號,臺南市永康區王行里永科七路200號,臺南市永康區王行里永科七路200號,臺南市,moe-cc-sites,門牌,1,0
2534,臺南市永康區王行里王行路866巷29弄118號,臺南市永康區王行里王行路866巷29弄118號,臺南市永康區王行里王行路866巷29弄118號,臺南市,moe-cc-sites,門牌,1,0
2535,臺南市永康區網寮里永興路351號,臺南市永康區網寮里永興路351號,臺南市永康區網寮里永興路351號,臺南市,moe-cc-sites,門牌,1,0
2536,臺南市玉井區中正路21巷43號,臺南市玉井區中正路21巷43號,臺南市玉井區中正路21巷43號,臺南市,moe-cc-sites,門牌,2,0
2537,臺南市玉井區中華路228號,臺南市玉井區中華路228號,台南市玉井區中華路228號,臺南市,moe-cc-sites,門牌,1,0
2538,臺南市玉井區健康街10號,臺南市玉井區健康街10號,臺南市玉井區健康街10號,臺南市,moe-cc-sites,門牌,1,0
2539,臺南市玉井區樹糖街22號,臺南市玉井區樹糖街22號,台南市玉井區樹糖街22號,臺南市,moe-cc-sites,門牌,2,0
2540,臺南市白河區中山路124號,臺南市白河區中山路124號,台南市白河區中山路124號,臺南市,moe-cc-sites,門牌,1,0
2540,臺南市白河區中山路124號,臺南市白河區中山路124號,臺南市白河區中山路124號,臺南市,moe-cc-sites,門牌,1,0
2541,臺南事官田區工業路31號,臺南市臺南事官田區工業路31號,台南事官田區工業路31號,臺南市,moe-cc-sites,門牌,1,0
2541,臺南事官田區工業路31號,臺南市臺南事官田區工業路31號,臺南事官田區工業路31號,臺南市,moe-cc-sites,門牌,1,0
2542,臺南士柳營區中山西路1段362號,臺南市臺南士柳營區中山西路1段362號,臺南士柳營區中山西路一段362號,臺南市,moe-cc-sites,門牌,1,0
2543,臺南士柳營區柳營路2段59號,臺南市臺南士柳營區柳營路2段59號,臺南士柳營區柳營路二段59號,臺南市,moe-cc-sites,門牌,1,0
2544,臺南士柳營區篤農里6鄰小腳腿226之1號,臺南市臺南士柳營區篤農里6鄰小腳腿226之1號,臺南士柳營區篤農里6鄰小腳腿226-1號,臺南市,moe-cc-sites,門牌,1,0
2545,臺南市關廟區新埔里新埔三街32號,臺南市關廟區新埔里新埔三街32號,台南市關廟區新埔里新埔三街32號,臺南市,moe-cc-sites,門牌,2,0
2545,臺南市關廟區新埔里新埔三街32號,臺南市關廟區新埔里新埔三街32號,臺南市關廟區新埔里新埔三街32號,臺南市,moe-cc-sites,門牌,1,0
2546,臺南市關廟區東勢里旺萊路139巷12號,臺南市關廟區東勢里旺萊路139巷12號,台南市關廟區東勢里旺萊路139巷12號,臺南市,moe-cc-sites,門牌,1,0
2547,臺南市關廟區龜洞里南雄南路568號,臺南市關廟區龜洞里南雄南路568號,臺南市關廟區龜洞里南雄南路568號,臺南市,moe-senior-centers,門牌,1,0
2548,臺南市新市區南136線道577號,臺南市靠近新市區大社里大社關懷據點-大社里605號,臺南市新市區南136線道577號 （靠近新市區大社里大社關懷據點-大社里605號前200公尺),臺南市,moe-cc-sites,門牌,1,0
2548,臺南市臺南市新市區南136線道577號,臺南市靠近新市區大社里大社關懷據點-大社里605號,臺南市臺南市新市區南136線道577號 （靠近新市區大社里大社關懷據點-大社里605號前200公尺),臺南市,moe-cc-sites,門牌,1,0
2548,臺南市臺南市新市區南136線道路上,臺南市靠近新市區大社里大社關懷據點-大社里605號,臺南市臺南市新市區南136線道路上 （靠近新市區大社里大社關懷據點-大社里605號前200公尺),臺南市,moe-cc-sites,門牌,1,0
2549,臺南市鹽水區治水路254號,臺南市鹽水區治水路254號,臺南市鹽水區治水路254號之1,臺南市,moe-senior-centers,門牌,1,0
2550,臺南市麻豆區中正路266號,臺南市麻豆區中正路266號,臺南市麻豆區中正路266號,臺南市,moe-cc-sites,門牌,1,0
2551,臺南市麻豆區北勢寮70之11號,臺南市麻豆區北勢寮70之11號,台南市麻豆區北勢寮70-11號,臺南市,moe-cc-sites,門牌,1,0
2551,臺南市麻豆區北勢寮70之11號,臺南市麻豆區北勢寮70之11號,臺南市麻豆區北勢寮70-11號,臺南市,moe-cc-sites,門牌,1,0
2552,臺南市麻豆區北勢里尪祖廟41號,臺南市麻豆區北勢里尪祖廟41號,台南市麻豆區北勢里尪祖廟41號,臺南市,moe-cc-sites,門牌,1,0
2553,臺南市麻豆區南勢里36?204號,臺南市麻豆區南勢里36?204號,臺南市麻豆區南勢里36?204號,臺南市,moe-cc-sites,門牌,1,0
2554,臺南市麻豆區南勢里36‑204號,臺南市麻豆區南勢里36‑204號,臺南市麻豆區南勢里36‑204號,臺南市,moe-cc-sites,門牌,1,0
2555,臺南市麻豆區南勢里總爺12之1號,臺南市麻豆區南勢里總爺12之1號,臺南市麻豆區南勢里總爺12-1號,臺南市,moe-cc-sites,門牌,1,0
2556,臺南市麻豆區大埕里65號,臺南市麻豆區大埕里65號,台南市麻豆區大埕里65號,臺南市,moe-cc-sites,門牌,2,0
2556,臺南市麻豆區大埕里65號,臺南市麻豆區大埕里65號,臺南市麻豆區大埕里65號,臺南市,moe-cc-sites,門牌,1,0
2557,臺南市麻豆區大埕里中正路139號,臺南市麻豆區大埕里中正路139號,台南市麻豆區大埕里中正路139號,臺南市,moe-cc-sites,門牌,2,0
2557,臺南市麻豆區大埕里中正路139號,臺南市麻豆區大埕里中正路139號,臺南市麻豆區大埕里中正路139號,臺南市,moe-cc-sites,門牌,1,0
2558,臺南市麻豆區巷口里信義路1之1號,臺南市麻豆區巷口里信義路1之1號,臺南市麻豆區巷口里信義路1之1號,臺南市,moe-cc-sites,門牌,1,0
2559,臺南市麻豆區平等路51之15號,臺南市麻豆區平等路51之15號,台南市麻豆區平等路51-15號,臺南市,moe-cc-sites,門牌,1,0
2560,臺南市麻豆區新生北路676號,臺南市麻豆區新生北路676號,台南市麻豆區新生北路676號,臺南市,moe-cc-sites,門牌,1,0
2561,臺南市麻豆區民族路12號,臺南市麻豆區民族路12號,臺南市麻豆區民族路12號,臺南市,moe-cc-sites,門牌,1,0
2562,臺南市麻豆區油車里18號,臺南市麻豆區油車里18號,台南市麻豆區油車里18號,臺南市,moe-cc-sites,門牌,2,0
2562,臺南市麻豆區油車里18號,臺南市麻豆區油車里18號,臺南市麻豆區油車里18號,臺南市,moe-cc-sites,門牌,1,0
2563,臺南市麻豆區海埔里80之1號,臺南市麻豆區海埔里80之1號,台南市麻豆區海埔里80-1號,臺南市,moe-cc-sites,門牌,1,0
2564,臺南市麻豆區港尾里客子寮36之32號,臺南市麻豆區港尾里客子寮36之32號,台南市麻豆區港尾里客子寮36-32號,臺南市,moe-cc-sites,門牌,1,0
2564,臺南市麻豆區港尾里客子寮36之32號,臺南市麻豆區港尾里客子寮36之32號,臺南市麻豆區港尾里客子寮36-32號,臺南市,moe-cc-sites,門牌,1,0
2565,臺南市麻豆區磚井里139之17號,臺南市麻豆區磚井里139之17號,台南市麻豆區磚井里139之17號,臺南市,moe-cc-sites,門牌,1,0
2565,臺南市麻豆區磚井里139之17號,臺南市麻豆區磚井里139之17號,臺南市麻豆區磚井里139之17號,臺南市,moe-cc-sites,門牌,1,0
2566,臺南市麻豆區關帝廟23號,臺南市麻豆區關帝廟23號,台南市麻豆區關帝廟23號,臺南市,moe-cc-sites,門牌,1,0
2567,臺南市麻豆區麻佳路1段42號,臺南市麻豆區麻佳路1段42號,台南市麻豆區麻佳路一段42號之1,臺南市,moe-cc-sites,門牌,1,0
2568,臺南市麻豆區麻豆口54之7號,臺南市麻豆區麻豆口54之7號,台南市麻豆區麻豆口54-7號,臺南市,moe-cc-sites,門牌,2,0
2568,臺南市麻豆區麻豆口54之7號,臺南市麻豆區麻豆口54之7號,臺南市麻豆區麻豆口54-7號,臺南市,moe-cc-sites,門牌,1,0
2569,臺南市龍崎區21號,臺南市龍崎區21號,台南市龍崎區21 號,臺南市,moe-cc-sites,門牌,1,0
2570,臺南市龍崎區崎頂里新市子33號,臺南市龍崎區崎頂里新市子33號,臺南市龍崎區崎頂里新市子33號,臺南市,moe-senior-centers,門牌,1,0
2571,臺南市龍崎區崎頂里新市子41號,臺南市龍崎區崎頂里新市子41號,臺南市龍崎區崎頂里新市子41號,臺南市,moe-cc-sites,門牌,1,0
2572,臺南市＿新營區長榮路2段78號,臺南市＿新營區長榮路2段78號,臺南市＿新營區長榮路二段78號,臺南市,moe-cc-sites,門牌,1,0
2573,大武村民族街29號,臺東縣大武村民族街29號,大武村民族街29號,臺東縣,moe-cc-sites,門牌,1,0
2574,臺東縣大武鄉尚武村學府路3之1號,臺東縣大武鄉尚武村學府路3之1號,台東縣大武鄉尚武村學府路3-1號,臺東縣,moe-senior-centers,門牌,1,0
2575,臺東縣太麻里鄉市隆路51號,臺東縣太麻里鄉市隆路51號,台東縣太麻里鄉市隆路51號,臺東縣,moe-senior-centers,門牌,1,0
2576,臺東縣太麻里鄉德輝路12號,臺東縣太麻里鄉德輝路12號,臺東縣太麻里鄉德輝路12號,臺東縣,moe-senior-centers,門牌,1,0
2577,臺東縣延平鄉桃源村1鄰昇平路8之1號,臺東縣延平鄉桃源村1鄰昇平路8之1號,臺東縣延平鄉桃源村1鄰昇平路8之1號,臺東縣,moe-senior-centers,門牌,1,0
2578,臺東縣成功鎮三民里吉林街22號,臺東縣成功鎮三民里吉林街22號,臺東縣成功鎮三民里吉林街22號之6,臺東縣,moe-senior-centers,門牌,1,0
2579,臺東縣東河鄉東河村16鄰30號,臺東縣東河鄉東河村16鄰30號,台東縣東河鄉東河村16鄰30號,臺東縣,moe-senior-centers,門牌,1,0
2580,臺東縣池上鄉大埔村5鄰大埔49之1號,臺東縣池上鄉大埔村5鄰大埔49之1號,臺東縣池上鄉大埔村5鄰大埔49-1號,臺東縣,moe-senior-centers,門牌,1,0
2581,臺東縣池上鄉萬安村5鄰13號,臺東縣池上鄉萬安村5鄰13號,台東縣池上鄉萬安村5鄰13號,臺東縣,moe-senior-centers,門牌,1,0
2582,臺東市中華路1段684號,臺東縣臺東市中華路1段684號,台東市中華路一段684號,臺東縣,moe-cc-courses,門牌,82,0
2582,臺東市中華路1段684號,臺東縣臺東市中華路1段684號,臺東市中華路一段684號,臺東縣,moe-cc-courses,門牌,1,0
2582,臺東縣臺東市中華路1段684號,臺東縣臺東市中華路1段684號,臺東縣台東市中華路一段684號教學大樓1F原發中心,臺東縣,moe-cc-sites,門牌,1,0
2582,臺東縣臺東市中華路1段684號,臺東縣臺東市中華路1段684號,臺東縣臺東市中華路一段684號教學大樓1F(T111辦公室),臺東縣,moe-cc-sites,門牌,1,0
2582,臺東縣臺東市中華路1段684號,臺東縣臺東市中華路1段684號,臺東縣臺東市中華路一段684號教學大樓1F原發中心,臺東縣,moe-cc-sites,門牌,1,0
2583,臺東市博愛路425號,臺東縣臺東市博愛路425號,臺東市博愛路425號,臺東縣,moe-senior-centers,門牌,1,0
2584,臺東市成功路146號,臺東縣臺東市成功路146號,台東市成功路146號,臺東縣,moe-cc-sites,門牌,1,0
2585,臺東市新生里中興路1段281號,臺東縣臺東市新生里中興路1段281號,臺東市新生里中興路一段281號,臺東縣,moe-cc-courses,門牌,2,0
2586,臺東市新興里中華路1段868號,臺東縣臺東市新興里中華路1段868號,臺東市新興里中華路一段868號,臺東縣,moe-cc-courses,門牌,1,0
2587,臺東市豐谷里衡陽路46號,臺東縣臺東市豐谷里衡陽路46號,台東市豐谷里衡陽路46號,臺東縣,moe-cc-courses,門牌,1,0
2588,臺東縣達仁鄉臺?村1鄰5之1號,臺東縣達仁鄉臺?村1鄰5之1號,臺東縣達仁鄉台?村1鄰5之1號,臺東縣,moe-senior-centers,門牌,1,0
2589,臺東縣金峰鄉正興村106號,臺東縣金峰鄉正興村106號,台東縣金峰鄉正興村106號,臺東縣,moe-senior-centers,門牌,1,0
2590,臺東縣長濱鄉寧埔村八桑安35號,臺東縣長濱鄉寧埔村八桑安35號,台東縣長濱鄉寧埔村八桑安35號,臺東縣,moe-senior-centers,門牌,1,0
2591,臺東縣長濱鄉長濱村長光21鄰67號,臺東縣長濱鄉長濱村長光21鄰67號,臺東縣長濱鄉長濱村長光21鄰67號,臺東縣,moe-senior-centers,門牌,1,0
2592,臺東縣關山鎮忠孝路18號,臺東縣關山鎮忠孝路18號,台東縣關山鎮忠孝路18號2樓,臺東縣,moe-senior-centers,門牌,1,0
2593,臺東縣鹿野鄉瑞源村同興路156號,臺東縣鹿野鄉瑞源村同興路156號,臺東縣鹿野鄉瑞源村同興路156號,臺東縣,moe-senior-centers,門牌,1,0
2594,臺東縣鹿野鄉瑞源村瑞景路1段327號,臺東縣鹿野鄉瑞源村瑞景路1段327號,臺東縣鹿野鄉瑞源村瑞景路一段327號,臺東縣,moe-senior-centers,門牌,1,0
2595,花蓮縣光復鄉自強路80巷29號,花蓮縣光復鄉自強路80巷29號,花蓮縣光復鄉自強路80巷29號,花蓮縣,moe-senior-centers,門牌,1,0
2596,化仁國小--花蓮縣吉安鄉村東里11街83號,花蓮縣化仁國小--花蓮縣吉安鄉村東里11街83號,化仁國小--花蓮縣吉安鄉村東里11街83號,花蓮縣,moe-cc-courses,門牌,1,0
2597,吉安國中體育館--花蓮縣吉安鄉中山路3段662號,花蓮縣吉安國中體育館--花蓮縣吉安鄉中山路3段662號,吉安國中體育館--花蓮縣吉安鄉中山路三段662號,花蓮縣,moe-cc-courses,門牌,1,0
